Year,Province,RandomCropYield
2002,Thai_Binh,4.844940650000005
2003,Thai_Binh,-5.247861961999995
2004,Thai_Binh,4.006849452000004
2005,Thai_Binh,-1.1600588639999927
2006,Thai_Binh,5.649142499999996
2007,Thai_Binh,-0.6268597199999988
2008,Thai_Binh,5.748055285999989
2009,Thai_Binh,3.4668574399999983
2010,Thai_Binh,3.112751430000003
2011,Thai_Binh,1.0561071540000029
2012,Thai_Binh,0.11120313399999304
2013,Thai_Binh,-0.8324952060000044
2014,Thai_Binh,-0.08532857400000182
2015,Thai_Binh,0.349892183999998
2016,Thai_Binh,0.2849740179999998
2017,Thai_Binh,-6.118586678000007
2018,Thai_Binh,1.1703555439999889
2019,Thai_Binh,1.402253765999987
2020,Thai_Binh,1.3986393259999943
2000,Ha_Nam,5.2591876540000015
2001,Ha_Nam,4.485431543999994
2002,Ha_Nam,3.9836736179999974
2003,Ha_Nam,0.5852049239999957
2004,Ha_Nam,2.0333579879999917
2005,Ha_Nam,-0.8597878879999996
2006,Ha_Nam,3.9350534920000015
2007,Ha_Nam,4.689672258000002
2008,Ha_Nam,4.51453527000001
2009,Ha_Nam,3.4764549160000016
2010,Ha_Nam,2.236914103999993
2011,Ha_Nam,2.186838004000009
2012,Ha_Nam,2.0662811719999894
2013,Ha_Nam,-2.1457623539999986
2014,Ha_Nam,-0.2535496619999975
2015,Ha_Nam,0.8697795320000026
2016,Ha_Nam,0.17196042800000555
2017,Ha_Nam,-3.2032098900000108
2018,Ha_Nam,2.057113796000003
2019,Ha_Nam,2.2278899459999977
2020,Ha_Nam,2.0077814919999994
2000,Thanh_Hoa,6.420000000000002
2001,Thanh_Hoa,8.280000000000008
2002,Thanh_Hoa,7.18
2003,Thanh_Hoa,6.039999999999999
2004,Thanh_Hoa,6.280000000000001
2005,Thanh_Hoa,1.259999999999998
2006,Thanh_Hoa,5.859999999999999
2007,Thanh_Hoa,1.8000000000000043
2008,Thanh_Hoa,3.5
2009,Thanh_Hoa,3.4799999999999898
2010,Thanh_Hoa,1.4399999999999977
2011,Thanh_Hoa,0.6400000000000006
2012,Thanh_Hoa,2.8400000000000034
2013,Thanh_Hoa,-0.0799999999999983
2014,Thanh_Hoa,2.480000000000011
2015,Thanh_Hoa,0.8199999999999932
2016,Thanh_Hoa,1.759999999999998
2017,Thanh_Hoa,0.6999999999999957
2018,Thanh_Hoa,-0.01999999999999602
2019,Thanh_Hoa,0.5999999999999943
2020,Thanh_Hoa,1.1600000000000037
2000,Nghe_An,7.719999999999999
2001,Nghe_An,6.740000000000002
2002,Nghe_An,7.299999999999997
2003,Nghe_An,5.899999999999999
2004,Nghe_An,6.920000000000002
2005,Nghe_An,1.7600000000000051
2006,Nghe_An,5.100000000000001
2007,Nghe_An,0.060000000000002274
2008,Nghe_An,3.8999999999999915
2009,Nghe_An,0.38000000000000966
2010,Nghe_An,-3.1999999999999957
2011,Nghe_An,3.279999999999994
2012,Nghe_An,3.460000000000001
2013,Nghe_An,0.779999999999994
2014,Nghe_An,4.280000000000008
2015,Nghe_An,1.8399999999999963
2016,Nghe_An,2.0799999999999983
2017,Nghe_An,1.1599999999999966
2018,Nghe_An,1.1200000000000045
2019,Nghe_An,-1.6000000000000014
2020,Nghe_An,0.6600000000000037
2000,Ha_Tinh,5.659999999999997
2001,Ha_Tinh,5.340000000000003
2002,Ha_Tinh,6.6399999999999935
2003,Ha_Tinh,7.840000000000003
2004,Ha_Tinh,8.260000000000005
2005,Ha_Tinh,4.480000000000004
2006,Ha_Tinh,3.3399999999999963
2007,Ha_Tinh,-9.180000000000007
2008,Ha_Tinh,2.279999999999994
2009,Ha_Tinh,1.9400000000000048
2010,Ha_Tinh,-2.5600000000000023
2011,Ha_Tinh,4.0
2012,Ha_Tinh,4.960000000000001
2013,Ha_Tinh,2.3400000000000034
2014,Ha_Tinh,4.020000000000003
2015,Ha_Tinh,3.8999999999999986
2016,Ha_Tinh,2.0
2017,Ha_Tinh,-7.559999999999995
2018,Ha_Tinh,3.260000000000005
2019,Ha_Tinh,-0.6599999999999966
2020,Ha_Tinh,2.279999999999994
2000,Quang_Binh,10.18
2001,Quang_Binh,6.140000000000001
2002,Quang_Binh,7.540000000000006
2003,Quang_Binh,6.039999999999992
2004,Quang_Binh,5.68
2005,Quang_Binh,2.999999999999993
2006,Quang_Binh,3.280000000000001
2007,Quang_Binh,-2.1199999999999974
2008,Quang_Binh,2.460000000000001
2009,Quang_Binh,1.740000000000002
2010,Quang_Binh,-1.4199999999999946
2011,Quang_Binh,3.0800000000000054
2012,Quang_Binh,2.460000000000001
2013,Quang_Binh,-0.720000000000006
2014,Quang_Binh,3.520000000000003
2015,Quang_Binh,2.5600000000000023
2016,Quang_Binh,1.6800000000000068
2017,Quang_Binh,1.5
2018,Quang_Binh,2.039999999999999
2019,Quang_Binh,-1.4200000000000017
2020,Quang_Binh,0.21999999999999886
2000,Quang_Tri,9.040000000000006
2001,Quang_Tri,4.119999999999997
2002,Quang_Tri,6.659999999999997
2003,Quang_Tri,4.419999999999995
2004,Quang_Tri,4.720000000000006
2005,Quang_Tri,1.8599999999999994
2006,Quang_Tri,3.299999999999997
2007,Quang_Tri,1.4799999999999969
2008,Quang_Tri,1.1200000000000045
2009,Quang_Tri,-1.5800000000000054
2010,Quang_Tri,-1.240000000000002
2011,Quang_Tri,0.8000000000000043
2012,Quang_Tri,3.6400000000000077
2013,Quang_Tri,-1.3599999999999994
2014,Quang_Tri,5.759999999999991
2015,Quang_Tri,3.019999999999996
2016,Quang_Tri,4.439999999999998
2017,Quang_Tri,-1.259999999999998
2018,Quang_Tri,4.780000000000001
2019,Quang_Tri,2.6600000000000037
2020,Quang_Tri,2.539999999999999
2000,Hue,0.0
2001,Hue,0.6200000000000045
2002,Hue,1.1400000000000006
2003,Hue,5.8600000000000065
2004,Hue,6.780000000000001
2005,Hue,4.039999999999999
2006,Hue,6.100000000000001
2007,Hue,5.399999999999999
2008,Hue,5.600000000000001
2009,Hue,3.1200000000000045
2010,Hue,2.0
2011,Hue,3.479999999999997
2012,Hue,2.039999999999999
2013,Hue,-1.259999999999998
2014,Hue,4.920000000000009
2015,Hue,3.3400000000000034
2016,Hue,3.020000000000003
2017,Hue,2.3999999999999986
2018,Hue,3.1000000000000014
2019,Hue,0.0
2020,Hue,-0.7000000000000028
2000,Long_An,1.5800000000000054
2001,Long_An,3.079999999999991
2002,Long_An,5.260000000000005
2003,Long_An,5.560000000000002
2004,Long_An,6.299999999999997
2005,Long_An,5.6200000000000045
2006,Long_An,-0.7600000000000051
2007,Long_An,3.1599999999999966
2008,Long_An,4.280000000000001
2009,Long_An,2.0
2010,Long_An,3.759999999999998
2011,Long_An,6.800000000000004
2012,Long_An,5.020000000000003
2013,Long_An,3.5600000000000023
2014,Long_An,4.1200000000000045
2015,Long_An,3.1200000000000045
2016,Long_An,-0.9600000000000009
2017,Long_An,-3.9399999999999977
2018,Long_An,1.279999999999994
2019,Long_An,1.0
2020,Long_An,2.5600000000000023
2000,Tien_Giang,0.8799999999999955
2001,Tien_Giang,1.0
2002,Tien_Giang,2.3399999999999963
2003,Tien_Giang,1.8800000000000026
2004,Tien_Giang,3.6400000000000077
2005,Tien_Giang,3.6000000000000014
2006,Tien_Giang,-0.21999999999999886
2007,Tien_Giang,3.1999999999999957
2008,Tien_Giang,3.3200000000000003
2009,Tien_Giang,1.4600000000000009
2010,Tien_Giang,1.9799999999999969
2011,Tien_Giang,2.5
2012,Tien_Giang,2.9799999999999898
2013,Tien_Giang,2.6000000000000014
2014,Tien_Giang,4.1399999999999935
2015,Tien_Giang,3.280000000000001
2016,Tien_Giang,1.1399999999999935
2017,Tien_Giang,0.8999999999999986
2018,Tien_Giang,3.3999999999999986
2019,Tien_Giang,0.980000000000004
2020,Tien_Giang,-1.3200000000000074
2000,Ben_Tre,1.4600000000000009
2001,Ben_Tre,3.8000000000000114
2002,Ben_Tre,5.179999999999993
2003,Ben_Tre,4.259999999999998
2004,Ben_Tre,3.8000000000000043
2005,Ben_Tre,2.3200000000000003
2006,Ben_Tre,0.8799999999999955
2007,Ben_Tre,-2.0999999999999943
2008,Ben_Tre,5.539999999999992
2009,Ben_Tre,3.5
2010,Ben_Tre,3.700000000000003
2011,Ben_Tre,4.140000000000008
2012,Ben_Tre,5.239999999999995
2013,Ben_Tre,-0.6199999999999974
2014,Ben_Tre,1.3200000000000003
2015,Ben_Tre,-2.920000000000009
2016,Ben_Tre,-25.839999999999996
2017,Ben_Tre,-0.3400000000000034
2018,Ben_Tre,5.580000000000005
2019,Ben_Tre,4.920000000000002
2020,Ben_Tre,-12.600000000000001
2000,Tra_Vinh,2.3399999999999963
2001,Tra_Vinh,-0.3999999999999986
2002,Tra_Vinh,5.82
2003,Tra_Vinh,5.979999999999997
2004,Tra_Vinh,3.799999999999997
2005,Tra_Vinh,2.6400000000000006
2006,Tra_Vinh,1.759999999999998
2007,Tra_Vinh,-2.3999999999999986
2008,Tra_Vinh,4.239999999999995
2009,Tra_Vinh,2.019999999999996
2010,Tra_Vinh,4.819999999999993
2011,Tra_Vinh,3.6400000000000006
2012,Tra_Vinh,8.279999999999994
2013,Tra_Vinh,4.319999999999993
2014,Tra_Vinh,5.280000000000001
2015,Tra_Vinh,3.799999999999997
2016,Tra_Vinh,-9.020000000000003
2017,Tra_Vinh,-1.8799999999999955
2018,Tra_Vinh,3.9399999999999977
2019,Tra_Vinh,2.700000000000003
2020,Tra_Vinh,-7.560000000000002
2000,Dong_Thap,0.3200000000000074
2001,Dong_Thap,2.1799999999999997
2002,Dong_Thap,4.3600000000000065
2003,Dong_Thap,3.239999999999995
2004,Dong_Thap,4.82
2005,Dong_Thap,5.820000000000007
2006,Dong_Thap,1.1800000000000068
2007,Dong_Thap,4.100000000000001
2008,Dong_Thap,4.140000000000001
2009,Dong_Thap,3.3800000000000026
2010,Dong_Thap,3.8999999999999986
2011,Dong_Thap,4.460000000000001
2012,Dong_Thap,3.3800000000000097
2013,Dong_Thap,1.0399999999999991
2014,Dong_Thap,1.3799999999999955
2015,Dong_Thap,0.2600000000000051
2016,Dong_Thap,-0.46000000000000085
2017,Dong_Thap,-2.3999999999999986
2018,Dong_Thap,2.6000000000000014
2019,Dong_Thap,2.2800000000000082
2020,Dong_Thap,3.3200000000000003
2000,An_Giang,-0.36000000000000654
2001,An_Giang,-0.980000000000004
2002,An_Giang,7.679999999999993
2003,An_Giang,5.239999999999995
2004,An_Giang,8.299999999999997
2005,An_Giang,7.680000000000007
2006,An_Giang,4.0
2007,An_Giang,3.8800000000000026
2008,An_Giang,4.479999999999997
2009,An_Giang,1.8999999999999986
2010,An_Giang,2.020000000000003
2011,An_Giang,2.6200000000000045
2012,An_Giang,1.1400000000000077
2013,An_Giang,0.20000000000000284
2014,An_Giang,1.6999999999999957
2015,An_Giang,0.020000000000010232
2016,An_Giang,-3.9599999999999937
2017,An_Giang,-2.039999999999999
2018,An_Giang,0.9799999999999969
2019,An_Giang,0.519999999999996
2020,An_Giang,1.2600000000000051
2000,Kien_Giang,3.9399999999999977
2001,Kien_Giang,0.7000000000000028
2002,Kien_Giang,5.419999999999995
2003,Kien_Giang,3.5600000000000023
2004,Kien_Giang,6.040000000000006
2005,Kien_Giang,5.6200000000000045
2006,Kien_Giang,0.8799999999999955
2007,Kien_Giang,4.600000000000001
2008,Kien_Giang,7.839999999999996
2009,Kien_Giang,4.559999999999995
2010,Kien_Giang,3.039999999999999
2011,Kien_Giang,4.740000000000002
2012,Kien_Giang,4.539999999999999
2013,Kien_Giang,1.8399999999999963
2014,Kien_Giang,3.460000000000001
2015,Kien_Giang,2.5600000000000023
2016,Kien_Giang,-4.6200000000000045
2017,Kien_Giang,-3.1599999999999966
2018,Kien_Giang,1.0200000000000031
2019,Kien_Giang,1.6999999999999886
2020,Kien_Giang,4.839999999999996
2000,Can_Tho,2.0799999999999983
2001,Can_Tho,0.29999999999999005
2002,Can_Tho,4.520000000000003
2003,Can_Tho,2.4199999999999875
2004,Can_Tho,3.9613999999999976
2005,Can_Tho,3.856119999999997
2006,Can_Tho,1.1409400000000005
2007,Can_Tho,1.1692600000000013
2008,Can_Tho,3.1817800000000105
2009,Can_Tho,2.7763199999999983
2010,Can_Tho,3.168599999999998
2011,Can_Tho,3.307680000000012
2012,Can_Tho,3.3307999999999893
2013,Can_Tho,2.6676999999999964
2014,Can_Tho,3.454339999999995
2015,Can_Tho,4.276539999999997
2016,Can_Tho,1.7708200000000076
2017,Can_Tho,0.7737399999999965
2018,Can_Tho,2.8119999999999976
2019,Can_Tho,2.30154000000001
2020,Can_Tho,3.075420000000001
2000,Soc_Trang,4.980000000000004
2001,Soc_Trang,4.140000000000001
2002,Soc_Trang,5.180000000000007
2003,Soc_Trang,2.8600000000000065
2004,Soc_Trang,3.979999999999997
2005,Soc_Trang,5.159999999999997
2006,Soc_Trang,2.3400000000000105
2007,Soc_Trang,1.0
2008,Soc_Trang,5.220000000000006
2009,Soc_Trang,2.8400000000000034
2010,Soc_Trang,4.97999999999999
2011,Soc_Trang,7.480000000000004
2012,Soc_Trang,6.980000000000004
2013,Soc_Trang,2.4200000000000017
2014,Soc_Trang,4.239999999999995
2015,Soc_Trang,2.8200000000000074
2016,Soc_Trang,-1.8600000000000065
2017,Soc_Trang,-0.5400000000000063
2018,Soc_Trang,-0.23999999999999488
2019,Soc_Trang,-0.0799999999999983
2020,Soc_Trang,-2.019999999999996
2000,Bac_Lieu,3.0
2001,Bac_Lieu,2.079999999999991
2002,Bac_Lieu,1.9600000000000009
2003,Bac_Lieu,1.3800000000000097
2004,Bac_Lieu,3.980000000000004
2005,Bac_Lieu,4.959999999999994
2006,Bac_Lieu,4.020000000000003
2007,Bac_Lieu,1.980000000000004
2008,Bac_Lieu,4.020000000000003
2009,Bac_Lieu,2.5
2010,Bac_Lieu,3.3799999999999955
2011,Bac_Lieu,6.719999999999999
2012,Bac_Lieu,4.960000000000008
2013,Bac_Lieu,3.960000000000001
2014,Bac_Lieu,4.1200000000000045
2015,Bac_Lieu,3.8799999999999955
2016,Bac_Lieu,1.019999999999996
2017,Bac_Lieu,1.9600000000000009
2018,Bac_Lieu,2.5
2019,Bac_Lieu,2.3399999999999963
2020,Bac_Lieu,3.039999999999999
2000,Ca_Mau,4.640000000000001
2001,Ca_Mau,0.9600000000000044
2002,Ca_Mau,0.9400000000000048
2003,Ca_Mau,0.28000000000000114
2004,Ca_Mau,-2.4800000000000004
2005,Ca_Mau,2.8999999999999986
2006,Ca_Mau,2.299999999999997
2007,Ca_Mau,0.8800000000000097
2008,Ca_Mau,2.6999999999999957
2009,Ca_Mau,1.9399999999999977
2010,Ca_Mau,4.340000000000003
2011,Ca_Mau,5.259999999999998
2012,Ca_Mau,5.440000000000005
2013,Ca_Mau,4.260000000000005
2014,Ca_Mau,2.5
2015,Ca_Mau,-5.520000000000003
2016,Ca_Mau,-1.3200000000000003
2017,Ca_Mau,-1.980000000000004
2018,Ca_Mau,4.540000000000006
2019,Ca_Mau,4.520000000000003
2020,Ca_Mau,-1.6199999999999974
